COD.MUN|MUNICIPI|DTE.|SECCIÓ|SUB.|MESA|COMPREN ELS ELECTORS|LOCALS EN QUE SE CELEBRA LA VOTACIÓ|DIRECCIÓ
08015|BADALONA|06|004||U|A Z|ESCOLA SANT JORDI|AVGDA SABADELL S/N,08915 BADALONA
08015|BADALONA|06|005||A|A K|ESCOLA SANT JORDI|AVGDA SABADELL S/N,08915 BADALONA
08015|BADALONA|06|005||B|L Z|ESCOLA SANT JORDI|AVGDA SABADELL S/N,08915 BADALONA
08015|BADALONA|06|006||U|A Z|ESCOLA SANT JORDI|AVGDA SABADELL S/N,08915 BADALONA
08015|BADALONA|07|001||A|A K|ESCOLA MARGARIDA XIRGU|C/ TORI S/N,08914 BADALONA
08015|BADALONA|07|001||B|L Z|ESCOLA MARGARIDA XIRGU|C/ TORI S/N,08914 BADALONA
08015|BADALONA|07|002||A|A K|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|002||B|L Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|003||A|A K|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|003||B|L Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|004||U|A Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|005||U|A Z|INSTITUT ENRIC BORRÀS|PTGE ENCANTS S/N,08917 BADALONA
08015|BADALONA|07|006||U|A Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|007||U|A Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|07|008||U|A Z|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|009||U|A Z|ESCOLA JOAN MIRÓ|PL ALCALDE MANENT NUM: 1,08917 BADALONA
08015|BADALONA|07|010||U|A Z|INSTITUT ENRIC BORRÀS|PTGE ENCANTS S/N,08917 BADALONA
08015|BADALONA|07|011||A|A K|ESCOLA LLORENS ARTIGAS|AVGDA CATALUNYA NUM: 20,08917 BADALONA
08015|BADALONA|07|011||B|L Z|ESCOLA LLORENS ARTIGAS|AVGDA CATALUNYA NUM: 20,08917 BADALONA
08015|BADALONA|07|012||U|A Z|ESCOLA JOAN MIRÓ|PL ALCALDE MANENT NUM: 1,08917 BADALONA
08015|BADALONA|07|013||A|A K|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|013||B|L Z|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|014||A|A K|ESCOLA PAU PICASSO|C/ PAU PICASSO NUM: 28,08917 BADALONA
08015|BADALONA|07|014||B|L Z|ESCOLA PAU PICASSO|C/ PAU PICASSO NUM: 28,08917 BADALONA
08015|BADALONA|07|015||U|A Z|ESCOLA JOAN MIRÓ|PL ALCALDE MANENT NUM: 1,08917 BADALONA
08015|BADALONA|07|017||A|A K|ESCOLA JOAN MIRÓ|PL ALCALDE MANENT NUM: 1,08917 BADALONA
08015|BADALONA|07|017||B|L Z|ESCOLA JOAN MIRÓ|PL ALCALDE MANENT NUM: 1,08917 BADALONA
08015|BADALONA|07|018||A|A K|ESCOLA LLORENS ARTIGAS|AVGDA CATALUNYA NUM: 20,08917 BADALONA
08015|BADALONA|07|018||B|L Z|ESCOLA LLORENS ARTIGAS|AVGDA CATALUNYA NUM: 20,08917 BADALONA
08015|BADALONA|07|020||U|A Z|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|021||U|A Z|ESCOLA MARGARIDA XIRGU|C/ TORI S/N,08914 BADALONA
08015|BADALONA|07|022||U|A Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|023||A|A K|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|023||B|L Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|024||A|A K|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|024||B|L Z|INSTITUT BADALONA VII|C/ AUSIAS MARC NUM: 86,08912 BADALONA
08015|BADALONA|07|028||A|A K|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|028||B|L Z|ESCOLA ALEXANDRE GALÍ|AVGDA MARQUES DE SANT MORI NUM: 251,08914 BADALONA
08015|BADALONA|07|029||A|A F|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|07|029||B|G M|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|07|029||C|N Z|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|07|030||A|A K|CENTRE CÍVIC CAN CABANYES|RBLA SANT JOAN NUM: 59,08917 BADALONA
08015|BADALONA|07|030||B|L Z|CENTRE CÍVIC CAN CABANYES|RBLA SANT JOAN NUM: 59,08917 BADALONA
08015|BADALONA|07|031||A|A K|ESCOLA PAU PICASSO|C/ PAU PICASSO NUM: 28,08917 BADALONA
08015|BADALONA|07|031||B|L Z|ESCOLA PAU PICASSO|C/ PAU PICASSO NUM: 28,08917 BADALONA
08015|BADALONA|08|001||A|A K|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|001||B|L Z|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|002||A|A F|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|002||B|G M|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|002||C|N Z|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|003||A|A K|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|003||B|L Z|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|004||U|A Z|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|005||U|A Z|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|006||A|A K|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|08|006||B|L Z|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|08|007||U|A Z|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|008||A|A K|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|008||B|L Z|ESCOLA FOLCH I TORRES|C/ WAGNER NUM: 68,08917 BADALONA
08015|BADALONA|08|009||U|A Z|ESCOLA JOAN LLONGUERAS|AVGDA PUIGFRED S/N,08917 BADALONA
08015|BADALONA|08|011||U|A Z|ESCOLA MERCÈ RODOREDA|AVGDA CATALUNYA NUM: 30,08917 BADALONA
08015|BADALONA|08|012||A|A F|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|012||B|G M|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|012||C|N Z|ESCOLA JOAN CORET|PL VOLUNTARIS OLIMPICS NUM: 1,08917 BADALONA
08015|BADALONA|08|013||U|A Z|ESCOLA LLORENS ARTIGAS|AVGDA CATALUNYA NUM: 20,08917 BADALONA
08015|BADALONA|09|001||A|A K|C. SANTÍSSIMA TRINITAT|C/ SANTIAGO NUM: 49,08918 BADALONA
08015|BADALONA|09|001||B|L Z|C. SANTÍSSIMA TRINITAT|C/ SANTIAGO NUM: 49,08918 BADALONA
08015|BADALONA|09|002||U|A Z|INSTITUT EUGENI D'ORS|AVGDA MARESME NUM: 192,08918 BADALONA
08015|BADALONA|09|003||U|A Z|C. SANTÍSSIMA TRINITAT|C/ SANTIAGO NUM: 49,08918 BADALONA
08015|BADALONA|09|004||U|A Z|INSTITUT EUGENI D'ORS|AVGDA MARESME NUM: 192,08918 BADALONA
08015|BADALONA|09|005||U|A Z|INSTITUT EUGENI D'ORS|AVGDA MARESME NUM: 192,08918 BADALONA
08015|BADALONA|09|006||U|A Z|INSTITUT EUGENI D'ORS|AVGDA MARESME NUM: 192,08918 BADALONA
08015|BADALONA|09|008||U|A Z|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|009||U|A Z|ESCOLA M. DE DÉU DE L'ASSUMPCIÓ|C/ SANT JOAN EVANGELISTA NUM: 22,08918 BADALONA
08015|BADALONA|09|010||U|A Z|ESCOLA M. DE DÉU DE L'ASSUMPCIÓ|C/ SANT JOAN EVANGELISTA NUM: 22,08918 BADALONA
08015|BADALONA|09|011||U|A Z|ESCOLA M. DE DÉU DE L'ASSUMPCIÓ|C/ SANT JOAN EVANGELISTA NUM: 22,08918 BADALONA
08015|BADALONA|09|012||A|A K|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|012||B|L Z|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|013||U|A Z|ESCOLA ÍTACA|CTRA ANTIGA DE VALENCIA NUM: 99,08913 BADALONA
08015|BADALONA|09|014||A|A K|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|014||B|L Z|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|015||A|A K|ESCOLA BALDIRI REIXAC|C/ JUAN VALERA NUM: 159,08914 BADALONA
08015|BADALONA|09|015||B|L Z|ESCOLA BALDIRI REIXAC|C/ JUAN VALERA NUM: 159,08914 BADALONA
08015|BADALONA|09|016||A|A K|ESCOLA BALDIRI REIXAC|C/ JUAN VALERA NUM: 159,08914 BADALONA
08015|BADALONA|09|016||B|L Z|ESCOLA BALDIRI REIXAC|C/ JUAN VALERA NUM: 159,08914 BADALONA
08015|BADALONA|09|017||U|A Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|018||A|A K|CASAL SANT ANTONI LLEFIÀ|C/ SANT FREDERIC NUM: 19,08913 BADALONA
08015|BADALONA|09|018||B|L Z|CASAL SANT ANTONI LLEFIÀ|C/ SANT FREDERIC NUM: 19,08913 BADALONA
08015|BADALONA|09|019||U|A Z|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|020||U|A Z|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|021||U|A Z|ESCOLA ÍTACA|CTRA ANTIGA DE VALENCIA NUM: 99,08913 BADALONA
08015|BADALONA|09|022||U|A Z|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|023||U|A Z|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|024||A|A K|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|024||B|L Z|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|025||U|A Z|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|026||U|A Z|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|027||U|A Z|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|028||A|A K|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|028||B|L Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|030||A|A K|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|030||B|L Z|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|031||U|A Z|ESCOLA BALDIRI REIXAC|C/ JUAN VALERA NUM: 159,08914 BADALONA
08015|BADALONA|09|032||U|A Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|033||A|A K|CASAL SANT ANTONI LLEFIÀ|C/ SANT FREDERIC NUM: 19,08913 BADALONA
08015|BADALONA|09|033||B|L Z|CASAL SANT ANTONI LLEFIÀ|C/ SANT FREDERIC NUM: 19,08913 BADALONA
08015|BADALONA|09|034||A|A K|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|034||B|L Z|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|035||U|A Z|ESCOLA ÍTACA|CTRA ANTIGA DE VALENCIA NUM: 99,08913 BADALONA
08015|BADALONA|09|036||U|A Z|ESCOLA ÍTACA|CTRA ANTIGA DE VALENCIA NUM: 99,08913 BADALONA
08015|BADALONA|09|037||U|A Z|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|038||U|A Z|C. SANTÍSSIMA TRINITAT|C/ SANTIAGO NUM: 49,08918 BADALONA
08015|BADALONA|09|042||U|A Z|ESCOLA BALDOMER SOLÀ|AVGDA MARQUES DE MONTROIG NUM: 178,08918 BADALONA
08015|BADALONA|09|043||A|A K|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|043||B|L Z|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|044||U|A Z|ESCOLA JOSEP CARNER|C/ BRASIL S/N,08914 BADALONA
08015|BADALONA|09|045||A|A K|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|045||B|L Z|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|047||U|A Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|049||U|A Z|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|050||U|A Z|ESCOLA ÍTACA|CTRA ANTIGA DE VALENCIA NUM: 99,08913 BADALONA
08015|BADALONA|09|052||U|A Z|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|053||U|A Z|ESCOLA ANTONI BOTEY|AVGDA DOCTOR BASSOLS NUM: 77 A,08913 BADALONA
08015|BADALONA|09|054||U|A Z|ESCOLA FELIU I VEGUÉS|C/ SIRIUS NUM: 2,08914 BADALONA
08015|BADALONA|09|057||U|A Z|ESCOLA RAFAEL CASANOVA|C/ GUASCH NUM: 80,08913 BADALONA
08015|BADALONA|09|058||A|A K|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|058||B|L Z|ESCOLA RAFAEL ALBERTI|AVGDA PIUS XII NUM: 35,08913 BADALONA
08015|BADALONA|09|059||U|A Z|C. SANTÍSSIMA TRINITAT|C/ SANTIAGO NUM: 49,08918 BADALONA
08016|BAGÀ|01|001||A|A K|CASAL DE LA VILA|PL RAVAL (DEL) NUM: 5,08695 BAGÀ
08016|BAGÀ|01|001||B|L Z|CASAL DE LA VILA|PL RAVAL (DEL) NUM: 5,08695 BAGÀ
08017|BALENYÀ|01|001||A|A F|ESCOLA JOAN XXIII|C ESCOLES S/N,HOSTALETS DE BALENYÀ (ELS) 08550 BALENYÀ
08017|BALENYÀ|01|001||B|G M|ESCOLA JOAN XXIII|C ESCOLES S/N,HOSTALETS DE BALENYÀ (ELS) 08550 BALENYÀ
08017|BALENYÀ|01|001||C|N Z|ESCOLA JOAN XXIII|C ESCOLES S/N,HOSTALETS DE BALENYÀ (ELS) 08550 BALENYÀ
08017|BALENYÀ|01|002||U|A Z|ESCOLA JOAN XXIII|C ESCOLES S/N,HOSTALETS DE BALENYÀ (ELS) 08550 BALENYÀ
08018|BALSARENY|01|001||A|A F|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08018|BALSARENY|01|001||B|G O|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08018|BALSARENY|01|001||C|P Z|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08018|BALSARENY|01|002||A|A L|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08018|BALSARENY|01|002||B|M Z|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08018|BALSARENY|01|003||U|A Z|GUARDERIA INFANTIL SANT MARC|CTRA MOIÀ NUM: 4,08660 BALSARENY
08019|BARCELONA|01|001||U|A Z|ESCOLA OFICIAL D'IDIOMES DRASSANES|C ARC DEL TEATRE (L') NUM: 24,08001 BARCELONA
08019|BARCELONA|01|002||U|A Z|ESCOLA OFICIAL D'IDIOMES DRASSANES|C ARC DEL TEATRE (L') NUM: 24,08001 BARCELONA
08019|BARCELONA|01|003||A|A L|ESCOLA OFICIAL D'IDIOMES DRASSANES|C ARC DEL TEATRE (L') NUM: 24,08001 BARCELONA
08019|BARCELONA|01|003||B|M Z|ESCOLA OFICIAL D'IDIOMES DRASSANES|C ARC DEL TEATRE (L') NUM: 24,08001 BARCELONA
08019|BARCELONA|01|004||A|A L|CEIP COLLASO I GIL|C SANT PAU NUM: 101,08001 BARCELONA
08019|BARCELONA|01|004||B|M Z|CEIP COLLASO I GIL|C SANT PAU NUM: 101,08001 BARCELONA
08019|BARCELONA|01|005||U|A Z|ESCOLA OFICIAL D'IDIOMES DRASSANES|C ARC DEL TEATRE (L') NUM: 24,08001 BARCELONA
08019|BARCELONA|01|006||U|A Z|I.M. CULTURA BARCELONA (VIRREINA)|C RAMBLA (LA) NUM: 99,08002 BARCELONA
08019|BARCELONA|01|007||U|A Z|I.M. CULTURA BARCELONA (VIRREINA)|C RAMBLA (LA) NUM: 99,08002 BARCELONA
08019|BARCELONA|01|008||A|A L|C.B. FOLCH I TORRES|C REINA AMALIA NUM: 31,08001 BARCELONA
08019|BARCELONA|01|008||B|M Z|C.B. FOLCH I TORRES|C REINA AMALIA NUM: 31,08001 BARCELONA
08019|BARCELONA|01|009||U|A Z|C.B. FOLCH I TORRES|C REINA AMALIA NUM: 31,08001 BARCELONA
08019|BARCELONA|01|010||U|A Z|C.B. FOLCH I TORRES|C REINA AMALIA NUM: 31,08001 BARCELONA
08019|BARCELONA|01|011||U|A Z|ESCOLES PIES DE SANT ANTONI|RONDA SANT PAU NUM: 72,08001 BARCELONA
08019|BARCELONA|01|012||U|A Z|ESCOLES PIES DE SANT ANTONI|RONDA SANT PAU NUM: 72,08001 BARCELONA
08019|BARCELONA|01|013||U|A Z|ESCOLES PIES DE SANT ANTONI|RONDA SANT PAU NUM: 72,08001 BARCELONA
08019|BARCELONA|01|014||U|A Z|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|015||U|A Z|ESCOLES PIES DE SANT ANTONI|RONDA SANT PAU NUM: 72,08001 BARCELONA
08019|BARCELONA|01|016||U|A Z|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|017||U|A Z|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|018||U|A Z|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|019||U|A Z|I.M. CULTURA BARCELONA (VIRREINA)|C RAMBLA (LA) NUM: 99,08002 BARCELONA
08019|BARCELONA|01|020||A|A L|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|020||B|M Z|CENTRE CULTURA CONTEMPORÀNIA (CCCB)|C VALLDONZELLA NUM: 21,08001 BARCELONA
08019|BARCELONA|01|021||U|A Z|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES NUM: 585,08007 BARCELONA
08019|BARCELONA|01|022||U|A Z|I.M. CULTURA BARCELONA (VIRREINA)|C RAMBLA (LA) NUM: 99,08002 BARCELONA
08019|BARCELONA|01|023||A|A L|ESPAI FRANCESCA BONNEMAISON|C SANT PERE MES BAIX NUM: 7,08003 BARCELONA
08019|BARCELONA|01|023||B|M Z|ESPAI FRANCESCA BONNEMAISON|C SANT PERE MES BAIX NUM: 7,08003 BARCELONA
08019|BARCELONA|01|025||U|A Z|AJUNTAMENT BARCELONA (SANT MIQUEL)|PL SANT MIQUEL NUM: 4,08002 BARCELONA
08019|BARCELONA|01|026||U|A Z|AJUNTAMENT BARCELONA (SANT MIQUEL)|PL SANT MIQUEL NUM: 4,08002 BARCELONA
08019|BARCELONA|01|027||U|A Z|AJUNTAMENT BARCELONA (SANT MIQUEL)|PL SANT MIQUEL NUM: 4,08002 BARCELONA
08019|BARCELONA|01|028||U|A Z|AJUNTAMENT BARCELONA (SANT MIQUEL)|PL SANT MIQUEL NUM: 4,08002 BARCELONA
08019|BARCELONA|01|029||U|A Z|ESCOLA DRASSANES|C NOU DE SANT FRANCESC NUM: 11,08002 BARCELONA
08019|BARCELONA|01|030||A|A L|ESCOLA DRASSANES|C NOU DE SANT FRANCESC NUM: 11,08002 BARCELONA
08019|BARCELONA|01|030||B|M Z|ESCOLA DRASSANES|C NOU DE SANT FRANCESC NUM: 11,08002 BARCELONA
08019|BARCELONA|01|031||U|A Z|ESCOLA DRASSANES|C NOU DE SANT FRANCESC NUM: 11,08002 BARCELONA
08019|BARCELONA|01|032||U|A Z|CENTRE CIVIC BARCELONETA|C CONRERIA NUM: 1,08003 BARCELONA
08019|BARCELONA|01|033||U|A Z|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|034||U|A Z|CENTRE CIVIC BARCELONETA|C CONRERIA NUM: 1,08003 BARCELONA
08019|BARCELONA|01|035||U|A Z|ESCOLA MEDITERRÀNIA|PG MARITIM BARCELONETA NUM: 5,08003 BARCELONA
08019|BARCELONA|01|036||U|A Z|ESCOLA MEDITERRÀNIA|PG MARITIM BARCELONETA NUM: 5,08003 BARCELONA
08019|BARCELONA|01|037||U|A Z|ESCOLA MEDITERRÀNIA|PG MARITIM BARCELONETA NUM: 5,08003 BARCELONA
08019|BARCELONA|01|038||U|A Z|CENTRE CIVIC BARCELONETA|C CONRERIA NUM: 1,08003 BARCELONA
08019|BARCELONA|01|039||U|A Z|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|040||U|A Z|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|041||U|A Z|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|042||A|A L|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|042||B|M Z|CASAL DE GENT GRAN BARCELONETA|C BALUARD NUM: 28,08003 BARCELONA
08019|BARCELONA|01|043||U|A Z|CENTRE CÍVIC CONVENT SANT AGUSTÍ|PL ACADEMIA (L') NUM: 1,08003 BARCELONA
08019|BARCELONA|01|044||U|A Z|CENTRE CÍVIC CONVENT SANT AGUSTÍ|PL ACADEMIA (L') NUM: 1,08003 BARCELONA
08019|BARCELONA|01|045||U|A Z|CENTRE CÍVIC CONVENT SANT AGUSTÍ|PL ACADEMIA (L') NUM: 1,08003 BARCELONA
08019|BARCELONA|01|046||U|A Z|AJUNTAMENT BARCELONA (SANT MIQUEL)|PL SANT MIQUEL NUM: 4,08002 BARCELONA
08019|BARCELONA|01|047||U|A Z|CEIP CERVANTES|C SANT PERE MES BAIX NUM: 31,08003 BARCELONA
08019|BARCELONA|01|048||U|A Z|CEIP CERVANTES|C SANT PERE MES BAIX NUM: 31,08003 BARCELONA
08019|BARCELONA|01|049||U|A Z|CEIP CERVANTES|C SANT PERE MES BAIX NUM: 31,08003 BARCELONA
08019|BARCELONA|01|050||U|A Z|CEIP CERVANTES|C SANT PERE MES BAIX NUM: 31,08003 BARCELONA
08019|BARCELONA|01|051||U|A Z|CASAL JOVES PALAU ALOS|C SANT PERE MES BAIX NUM: 55,08003 BARCELONA
08019|BARCELONA|01|052||A|A L|CASAL JOVES PALAU ALOS|C SANT PERE MES BAIX NUM: 55,08003 BARCELONA
08019|BARCELONA|01|052||B|M Z|CASAL JOVES PALAU ALOS|C SANT PERE MES BAIX NUM: 55,08003 BARCELONA
08019|BARCELONA|01|053||U|A Z|CASAL JOVES PALAU ALOS|C SANT PERE MES BAIX NUM: 55,08003 BARCELONA
08019|BARCELONA|01|054||U|A Z|CENTRE CÍVIC CONVENT SANT AGUSTÍ|PL ACADEMIA (L') NUM: 1,08003 BARCELONA
08019|BARCELONA|01|055||U|A Z|CENTRE CÍVIC CONVENT SANT AGUSTÍ|PL ACADEMIA (L') NUM: 1,08003 BARCELONA
08019|BARCELONA|02|001||U|A Z|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|002||A|A L|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|002||B|M Z|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|003||U|A Z|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|004||U|A Z|CENTRE CIVIC ATENEU FORT PIENC|PL FORT PIENC NUM: 4,08013 BARCELONA
08019|BARCELONA|02|005||A|A L|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|005||B|M Z|CEIP FONT PIENC|C ALI BEI NUM: 75,08013 BARCELONA
08019|BARCELONA|02|006||A|A L|ESCOLA MIREIA|C AUSIAS MARC NUM: 62,08010 BARCELONA
08019|BARCELONA|02|006||B|M Z|ESCOLA MIREIA|C AUSIAS MARC NUM: 62,08010 BARCELONA
